raw,processed,label,score
,facebook instagram derrubam live mentirosa deh jair bolsonaro em que presidente afirma que vacina pode causar aids estados registram mortes nas ltimas ac apa sama makan teman ro cidade di rio pretende acabar com as medidas restritivas at fim deh novembro,neutral,0.9053177237510681
,en xico se muere mas gente por abetes ncer originada por consumir mucho refresco comida chatarra mucho que el covid eres tan vil oportunista que poco te importa el pueblo itu af es seguir chingando algo margara nunca ser presidente deh xico,neutral,0.9710275530815125
,online qual posi deh vcs em rela ao presidente lah rep blica dizer que vacinas para covid causam aids,neutral,0.9887874722480774
,kayak kang ipaglaban nito,positive,0.9405947923660278
,edisi sheeran anunci trav deh instagram que dio positivo por el virus covid se encuentra en aislamiento social en su casa guenos en instagram en,neutral,0.968919575214386
,lah redaksi social facebook tertawa eliminado este domingo por lah noche ujian nasional pol mico video del presidente deh brasil jair bolsonaro en el cual afirmaba que las personas vacunadas contra el covid tienen posibilidades deh contraer sida iya fue desmentido por los expertos,positive,0.6634086966514587
,lah tertawa dado batalla emergencias casos deh es por eso que kamu invitamos apoyar dedicado ayudar lah,negative,0.5746726989746094
,online percebemos que live di presidente jair bolsonaro com informa absurda mentirosa menjadi seseorang ociando vacinas contra covid aids continua no ar com visualiza es facebook instagram tomaram deh derrubar voc porra,neutral,0.9939209222793579
,pelo amor deh deus como que e e cara um presidente,neutral,0.6103487610816956
,el presidente deh afirm que las vacunas contra el est relacionadas con el desarrollo del sida informaci,neutral,0.9955295920372009
,aku dont care what thinks he was lousy president too,neutral,0.993285596370697
,jika saja jakarta juga bisa seperti ini tampilannya ya pasti keren kapan dong,positive,0.999329686164856
,tentunya pemerintah selalu melihat perkembangan demi perkembangan kondisi covid di indonesia masih ingat iya kalau tahun lalu kita punya prinsip gas dan rem kurang lebih seperti itu katanya,neutral,0.46420055627822876
,el virus al deh hoy se debe haber aislado unas mil veces pero aqui est lah data deh los primeros aislamientos all por diciembre,neutral,0.8478416204452515
,untuk those along the seaway tolong take note of the restrictions,neutral,0.9982728958129883
,fake news no ltimo domingo facebook tirou di ar uma live em que presidente jair bolsonaro menjadi seseorang ociou vacina contra covid aids,neutral,0.9957473874092102
,cpi deve incluir em relat rio afirma nya qual presidente jair bolsonaro menjadi seseorang ocia vacina contra covid aids,neutral,0.9922739863395691
,instruksi presiden jokowi bagi seluruh jajaran menteri dan lembaga terkait untuk mencegah lonjakan covid,neutral,0.9979084730148315
,saat seseorang sudah menerima vaksin covid dan membentuk antibodi di dalam tubuhnya maka ia akan lebih sulit terinfeksi virus corona,negative,0.992733359336853
,el dico toxic logo jos trujillo expresidente del colegio dico del estado aragua calific como una atrocidad sanitaria el anuncio del gobierno venezolano deh vacunar contra el covid los ini os menores deh dos doce os,positive,0.5031664967536926
,boom onlen election je lah menteri belajar dari sabah,positive,0.5788055062294006
,se acuerdan dijo que era cuate del gobernador deh texas que acord llevar los regiomontanos vacunar contra el covid ku pas ahora boleh llevar ujian nasional mech deh pelo deh su esposa al papa para iluminarlo pensar que iya kamu hacen presidente como copia deh pe nieto lah gaviota,positive,0.9762183427810669
,masyarakat indonesia ditargetkan menerima vaksin covid di akhir tahun pemerintah menargetkan penduduk indonesia telah menerima vaksin covid di akhir tahun upaya yang telah dilakukan untuk mencapai angka ini sumber,neutral,0.9983208775520325
,salah satu keberhasilan mari kita berjuang melawan,positive,0.989151120185852
,remember the cliche narrative of the president vaccine is the only solution sa birus,neutral,0.9924103021621704
,the global coronavirus caseload has topped million according tryout the johns hopkins university,neutral,0.9981266856193542
,di laboratorium klinik cito hasil pemeriksaan covid terintegrasi dengan aplikasi pedulilindungi amp hac dari kementerian kesehatan hanya hasil swab pcr antigen dari lab yang sudah terafiliasi dengan data dari kementerian kesehatan yang bisa dipakai sebagai syarat penerbangan,neutral,0.9965072274208069
,penanganan covid di indonesia punya banyak kabar baik pertama kasus covid yang semakin turun kurvanya kedua pencapaian vaksinasi yang sudah mencapai juta dosis namun kabar baik itu kemudian tercoreng oleh rachel vennya,negative,0.995499312877655
,ou seja mais uma fake news divulgada pelo presidente,neutral,0.996418833732605
,some of the girls that went mi ing ini etc god is angry that why aku are ini god said itu going tryout be here until the end of time,neutral,0.994561493396759
,gub meminta semua pemkab kota di jateng melakukan patroli ke sekolah terkait pelaksanaan ptm untuk menanggulangi adanya klaster covid di sekolah klaster sekolah mencapai transmisi lokal cukup tinggi dibanding klaster keluarga yang hanya transmisi lokal,neutral,0.9955623149871826
,me cai ficha sobre como e menjadi seseorang porra virou presidente rio,neutral,0.9970651268959045
,kerja sama pemerintah dengan perusahaan farmasi asal amerika serikat yaitu merck terkait obat alternatif covid molnupiravir sudah masuk finalisasi,neutral,0.9882718920707703
,edisi sheeran tiene coronavirus me pongo en aislamiento,neutral,0.9927780032157898
,selain itu pemerintah daerah juga harus terus memantau pelaksanaan pembelajaran tatap muka ptm terbatas agar tidak ada penularan covid dan munculnya klaster baru,neutral,0.9912818670272827
,menkominfo mengingatkan kendati kasus covid di indonesia terus melandai kondisi di negara lain justru mengalami fluktuasi dan lonjakan penularan virus corona kita tetap harus waspada menghindari risiko lonjakan kasus covid,positive,0.5567294359207153
,hai asean family as october new confirmed cases cumulative number of cases recoveries fatalities,neutral,0.9750819802284241
,badan pengawas obat eropa emak mengatakan hasil awal tinjauan menunjukkan molnupiravir dapat menurunkan kemampuan virus penyebab covid memperbanyak diri dalam tubuh pasien,neutral,0.938492476940155
,jika alasannya untuk menekan covid seperti yang dikhawatirkan amp maka semua penumpang transportasi umum laut dan darat lainnya dikenakan wajib pcr,neutral,0.9742302894592285
,dari covid dashboard by the center untuk systems science dan engineering sih e at johns hopkins university dari,neutral,0.9938242435455322
,el dico toxic logo jos trujillo expresidente del colegio dico del estado aragua calific como una atrocidad sanitaria el anuncio del gimen deh maduro deh vacunar contra el covid los ini os menores deh dos doce os,positive,0.6943638920783997
,kalangan tenaga kesehatan sangat kooperatif dalam mengembalikan kelebihan dana transfer insentif penanganan pandemi covid kata pejabat kementerian kesehatan,neutral,0.8417953848838806
,rapat koordinasi penanganan covid bersama presiden presiden ingatkan ancaman gelombang ketiga madiun covid cukup melandai di tanah air kendati begitu penanganannya masih menjadi prioritas negara buktinya rapat koordinasi langkah penanganan kembali mengemuka bah,neutral,0.995125949382782
,despu deh ujian nasional mes deh batallar contra el aku estoy agradecida con dios con todos los me acompa aron para cruzar este desierto bajo el amparo deh dios nicaragua sigue siendo bendecida protegida por nuestro buen dios,neutral,0.9830971956253052
,facebook retira ujian nasional video en el que el presidente bolsonaro vincula lah vacuna el sida,neutral,0.9969897270202637
,this is belum temporary said lee saunders president of afscme on aku reply seeing on the paof workers new activism where mereka are frustrated dan mereka reply angry because mereka don believe that mereka ve been treated fairly,neutral,0.9952002763748169
,squez lah batalla contra el covid no tertawa terminado por esta raz seguiremos fortaleciendo lah ayuda en todos los niveles continuaremos abogando en los foros internacionales para lah adquisici deh las vacunas,positive,0.6456021070480347
,mundo registra deh casos deh coronav rus mortes confirmadas pela universidade johns hopkins painel vacinas covid brasil doses distribu das pela uni doses aplicadas,neutral,0.9372338056564331
,facebook takes down brazilian president bolsonaro video over false claim linking covid vaccines tryout aids via news,neutral,0.9981142282485962
,el presidente juan orlando hern ndez anunci este lunes lah apertura deh puestos deh vacunaci contra lah covid en lah frontera con nicaragua como ujian nasional gesto deh solidaridad con lah poblaci,positive,0.9529156684875488
,sok menjadi seseorang uming you have no masalah calling covid the china virus atau wuhan flu the name also serves as an accusation,neutral,0.6094596982002258
,prioritas penggunaan dd tahun salah satunya untuk mengembangkan desa wisata dalam rangka mengatasi dampak pandemi covid,neutral,0.9401609897613525
,permohonan lanjutan pas secara atas talian untuk pas pasangan kepada warganegara malaysia pas lawatan sosial jangka panjang dan pas lawatan ikhtisas eplsi bayaran,neutral,0.9615612030029297
,operasi yustisi polsek buru polres karimun dalam rangka sosialisasi perbup karimum no tahun serta edukasi kepada masyarakat tentang pencegahan penyebaran covid,neutral,0.9978688955307007
,demi kesejahteraan dan kemakmuran rakyat kebanyakkan belanjawan jelas tidak memberi kesan yang sewajarnya terutama apabila menyentuh soal bagaimana ianya disalurkan dalam usaha mengekang penularan wabak covid dan memulihkan prestasi semasa ekonomi negara,negative,0.9323194622993469
,selain itu dalam skala lebih besar propaganda rush money ini bisa menimbulkan kerusuhan hingga mengancam stabilitas politik dan keamanan indonesia secara keseluruhan apalagi ditengah menurunnya perekonomian indonesia akibat pandemi covid,negative,0.9966680407524109
,cegah penyebaran virus covid dengan selalu memakai masker hgromoter,neutral,0.9794599413871765
,cegah penyebaran covid dengan hgromoter,neutral,0.9787476062774658
,paling sedih jika dengar garda terakhir yaitu para tenaga kesehatan pada bertumbangan wafat karena covid bahagia jika dengar kader banteng ketangkep karena korupsi julid iya aku,negative,0.9996054768562317
,meski dilaksanakan di tengah pandemi covid partisipasi pemilih cukup tinggi di beberapa daerah yang melaksanakan pemilihan kepala daerah partisipasi pemilih mencapai pemilihan kepala daerah serentak sukses alfitra salamm,neutral,0.9845010042190552
,term tidak terlalu mahal itu beda tiap level pak men rp ribu itu tidak mahal untuk di sbagian pulau jawa tapi beda dipedalaman ntt indonesia timur pelosok sumatera sebaiknya dijual based on daerah dengan metode bpjs subsidi silang supaya apbn negara tidak jebol saat kopid begini,positive,0.7446328997612
,wanamuziki whatsapp nigeria omah lay nya tems wanashikiliwa nya polisi nchini uganda kwa kufanya vitendo vinavyochochea maambukizi iya wanamuziki hao walitumbuiza katika tamasha jijini kampala nya kukiuka kanuni saja kuzuia wameshitakiwa pamoja nya raia wanne whatsapp uganda,neutral,0.9674515724182129
